date,company,sector,role,role_type,channel,status,contact_person,fit_rating,notes,cv_file,cover_letter_file,source
2026-08-10,Growth Commerce,Performance Marketing,Paid Social Marketing Manager,full-time,LinkedIn,skipped_low_fit,,medium,"Pay/Canada eligibility unclear; Toronto-listed remote",,,https://ca.linkedin.com/jobs/view/4449507917
2026-08-10,Walmart Canada,Warehouse Retail,Stock Unloader Associate 127 St NW,full-time,LinkedIn,skipped_distance,,low,"16940 127 St NW T6V NW",,,https://ca.linkedin.com/jobs/view/4451388649
2026-08-10,Starbucks,Cafe,barista Newcastle Store 20081,full-time,LinkedIn,skipped_distance,,low,"16815 127 St NW Newcastle NW",,,https://ca.linkedin.com/jobs/view/4451173901
2026-08-11,PTW Energy Services,Energy Warehouse,Warehouse Assistant Nisku,full-time,LinkedIn,ready_to_submit,,high,From $24/hr; forklift exp required; Nisku 8 St area; AcquireTM portal; ~15-20 min,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DH,https://ca.linkedin.com/jobs/view/4449302863
2026-08-11,Cooper Equipment Rentals,Equipment Rentals Yard,Yard Coordinator Edmonton SE,full-time,LinkedIn,ready_to_submit,,high,$22-25/hr; 8430 24 St NW T6P; yard wash/load; ~15-20 min,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DI,https://ca.linkedin.com/jobs/view/4449526198
2026-08-11,Walmart Canada,Warehouse Retail,Overnight Associate Parsons Rd,full-time,LinkedIn,ready_to_submit,,high,1203 Parsons Rd NW T6N; overnight receive; distinct from OMNI/Claims,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DJ,https://ca.linkedin.com/jobs/view/4450391495
2026-08-11,Binary Stream Software,B2B SaaS Marketing,Marketing Specialist,full-time,LinkedIn,ready_to_submit,,high,Fit ~68; remote Canada CAD $71-85k; HubSpot/B2B SaaS honesty,cv/main_binary_stream.pdf,cover_letters/cover_binary_stream_marketing_specialist.pdf,https://ca.linkedin.com/jobs/view/4449937240
2026-08-11,Finning Canada,Equipment Rental Yard,Yardperson Warehouse TCRS,full-time,LinkedIn,skipped_distance,,medium,10920 170 St NW T5S NW; forklift operating exp req,,,https://ca.linkedin.com/jobs/view/4449308509
2026-08-11,General Motors,Parts Distribution,Warehouse Associate Edmonton PDC,full-time,LinkedIn,skipped_distance,,medium,17707 118 Ave NW T5S NW; $30.80,,,https://ca.linkedin.com/jobs/view/4452016581
2026-08-11,Johnson Controls / Silent-Aire,Warehouse,Tool Crib Attendant twin,full-time,LinkedIn,skipped_duplicate,,medium,Twin of APPLICATIONS_LOCAL#DE 4438754572,,,https://ca.linkedin.com/jobs/view/4427813107
2026-08-11,LemonadeLXP,Marketing Ops,Campaign & Marketing Ops Specialist,full-time,LinkedIn,skipped_low_fit,,medium,Fit ~55; HubSpot power-user hard; $58-72k floor risk,,,https://ca.linkedin.com/jobs/view/4450966082
2026-08-11,Stripe,AI Marketing,Forward Deployed AI Accelerator Marketing,full-time,LinkedIn,skipped_low_fit,,low,Fit ~50; 5+ yrs + enterprise agent-build bar; Canada remote listing,,,https://ca.linkedin.com/jobs/view/4440387157
2026-08-11,Intersog,Growth Marketing,Growth Marketing Lead,full-time,LinkedIn,skipped_low_fit,,medium,Fit ~52; 5+ yrs B2B demand-gen; HubSpot operator; $105-135k remote,,,https://ca.linkedin.com/jobs/view/4446948277
2026-08-11,Walmart Canada,Warehouse Retail,OMNI CFA 127 St NW,full-time,LinkedIn,skipped_distance,,low,16940 127 St Nw NW,,,https://ca.linkedin.com/jobs/view/4451369623
2026-08-11,Intrepid Travel,SEO,Senior SEO Specialist,full-time,LinkedIn,skipped_location,,medium,Toronto/Seattle 3-2-1 hybrid,,,https://ca.linkedin.com/jobs/view/4451403241
2026-08-12,CGIS (CG Industrial Specialties),Warehouse,Shipper/Receiver Edmonton Ellwood,full-time,company site,ready_to_submit,,high,"2812 Ellwood Dr SW T6X; forklift cert required stretch; mailto hr@cgis.ca",cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DK,https://ca.linkedin.com/jobs/view/4451954273
2026-08-12,Go Auto / Infiniti South Edmonton,Dealership Parts,Parts Shipper/Receiver,full-time,LinkedIn,ready_to_submit,,high,"2110 103A St SW T6W; south Edmonton parts dock",cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DL,https://ca.linkedin.com/jobs/view/4451974448
2026-08-12,Federal Signal / Joe Johnson Equipment,Equipment Yard,Yard Coordinator Nisku,full-time,LinkedIn,ready_to_submit,,high,"1002 15th Ave Nisku T9E 7S5; 2+ yrs yard stretch",cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DM,https://ca.linkedin.com/jobs/view/4451361999
2026-08-12,Levven,Smart Home / Manufacturing Marketing,Marketing Specialist,full-time,LinkedIn,ready_to_submit,,high,"Fit ~72; Edmonton onsite 9741 54 Ave NW; confirm base >= CAD $60k",cv/main_levven.pdf,cover_letters/cover_levven_marketing_specialist.pdf,https://ca.linkedin.com/jobs/view/4452347517
2026-08-12,Finning,Warehouse,Warehouse Person 7x7 Day West Edmonton,full-time,LinkedIn,skipped_distance,,medium,"West Edmonton NW warehouse",,,https://ca.linkedin.com/jobs/view/4451922026
2026-08-12,Finning,Warehouse,Warehouse Person Night West Edmonton,full-time,LinkedIn,skipped_distance,,medium,"West Edmonton NW warehouse",,,https://ca.linkedin.com/jobs/view/4451698968
2026-08-12,Sysco Canada,Warehouse,Inbound Receiver Acheson,full-time,LinkedIn,skipped_distance,,medium,"25140 114 Ave Acheson west",,,https://ca.linkedin.com/jobs/view/4452459900
2026-08-12,Consolidated Gypsum Supply,Warehouse,Warehouse Material Handlers,full-time,LinkedIn,skipped_distance,,medium,"170 St NW T5S; $23-27/hr",,,https://ca.linkedin.com/jobs/view/4453027879
2026-08-12,Cooper Equipment Rentals,Equipment Rentals Office,Rental Coordinator 209 St NW,full-time,LinkedIn,skipped_distance,,medium,"10828 209 St NW T5S",,,https://ca.linkedin.com/jobs/view/4449512792
2026-08-12,7-Eleven,Warehouse,Warehouse Receiver Forklift 157 Ave,full-time,LinkedIn,skipped_distance,,medium,"14434 157 Ave NW T6V",,,https://ca.linkedin.com/jobs/view/4440535929
2026-08-12,Walmart Canada,Warehouse Retail,Overnight Associate St Albert,full-time,LinkedIn,skipped_distance,,low,"700 St Albert Trl",,,https://ca.linkedin.com/jobs/view/4451317080
2026-08-12,Walmart Canada,OMNI Retail,OMNI CFA Camrose,full-time,LinkedIn,skipped_distance,,low,"6800 48th Ave Camrose",,,https://ca.linkedin.com/jobs/view/4451977097
2026-08-12,Federal Signal / Joe Johnson Equipment,Equipment Yard,Yard Coordinator twin Edmonton label,full-time,LinkedIn,skipped_duplicate,,medium,"Twin of 4451361999",,,https://ca.linkedin.com/jobs/view/4449528696
2026-08-12,AutoCanada,Paid Media,Junior/Intermediate Media Buyer,full-time,LinkedIn,skipped_low_fit,,medium,"Fit ~58; $55-75k floor risk",,,https://ca.linkedin.com/jobs/view/4451936412
2026-08-12,SMS Equipment Inc.,Digital Marketing,Senior Web Optimization Strategist,full-time,LinkedIn,skipped_low_fit,,medium,"Fit ~55; 5+ yrs senior $95-105k Acheson hybrid",,,https://ca.linkedin.com/jobs/view/4452464938
2026-08-12,Best Buy Canada,SEO,SEO Specialist,full-time,LinkedIn,skipped_low_fit,,low,"Fit ~48; 5+ yrs eCommerce SEO $75-80k",,,https://ca.linkedin.com/jobs/view/4451903891
2026-08-12,JAM CRM,AI Marketing Ops,AI Enablement Specialist,full-time,LinkedIn,skipped_location,,medium,"Toronto Liberty Village",,,https://ca.linkedin.com/jobs/view/4452676897
2026-08-12,A-Apollo Windows & Doors,Marketing,Marketing Specialist Calgary,full-time,LinkedIn,skipped_location,,medium,"Calgary on-site",,,https://ca.linkedin.com/jobs/view/4453030147
2026-08-12,Carrington Communities,AI Data,AI & Data Analyst,full-time,LinkedIn,skipped_low_fit,,low,"Fit ~40; Fabric/LLM analyst in-office",,,https://ca.linkedin.com/jobs/view/4452049475
2026-08-13,NOV,Warehouse,Material Handler PCP,full-time,LinkedIn,ready_to_submit,,medium,93 St Strathcona Industrial; forklift/crane asset; 2+ yrs stretch,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DN,https://ca.linkedin.com/jobs/view/4450400056
2026-08-13,Airways Truck Rentals,Warehouse,Shop Coordinator Nisku,full-time,LinkedIn,ready_to_submit,,medium,1802-8 St NW Nisku; shop/yard coord stretch,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DO,https://ca.linkedin.com/jobs/view/4449775095
2026-08-13,Walmart Canada,Warehouse,Stock Unloader Associate Leduc,full-time,LinkedIn,ready_to_submit,,medium,5302 Discovery Way; distinct from Overnight/OMNI same store,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DP,https://ca.linkedin.com/jobs/view/4453604232
2026-08-13,Odd Bunch,Digital Marketing,Performance Marketing Specialist (Paid Search),full-time,LinkedIn,ready_to_submit,,high,Fit ~70; remote Canada; Google Ads match; DTC multi-market stretch,cv/main_odd_bunch.pdf,cover_letters/cover_odd_bunch_performance_marketing_paid_search.pdf,https://ca.linkedin.com/jobs/view/4452725597
2026-08-13,DOE Media,Digital Marketing,Account Manager,full-time,LinkedIn,ready_to_submit,,high,Fit ~64; remote CT hours; franchise book scale stretch,cv/main_doe_media.pdf,cover_letters/cover_doe_media_account_manager.pdf,https://ca.linkedin.com/jobs/view/4449212617
2026-08-13,Uline,Warehouse,Warehouse Associate Nights Spruce Grove,full-time,LinkedIn,skipped_location,,low,Spruce Grove NW,,,https://ca.linkedin.com/jobs/view/4452974225
2026-08-13,Uline,Warehouse,Warehouse Associate Nights St Albert,full-time,LinkedIn,skipped_location,,low,St Albert NW,,,https://ca.linkedin.com/jobs/view/4452982153
2026-08-13,WeldCor Supplies Canada,Warehouse,Shipping & Receiving Associate,full-time,LinkedIn,skipped_location,,low,JD Saskatoon,,,https://ca.linkedin.com/jobs/view/4452710623
2026-08-13,Radius Recycling,Warehouse,General Laborer I,full-time,LinkedIn,skipped_location,,low,118A Ave NW,,,https://ca.linkedin.com/jobs/view/4452741979
2026-08-13,Mercury,SEO,Organic Search Marketer SEO/AEO,full-time,LinkedIn,skipped_low_fit,,low,Fit ~48; 5+ yrs AEO,,,https://ca.linkedin.com/jobs/view/4437610537
2026-08-13,Stoko,Digital Marketing,Performance Marketing Lead,full-time,LinkedIn,skipped_location,,medium,Vancouver hybrid,,,https://ca.linkedin.com/jobs/view/4453399499
2026-08-13,Valpo Agency,Digital Marketing,Google Ads Specialist Home Service,full-time,LinkedIn,skipped_low_fit,,low,Home service clients + CST,,,https://ca.linkedin.com/jobs/view/4454014864
2026-08-13,Worldpac,Warehouse,Branch Operations Lead,full-time,LinkedIn,skipped_low_fit,,medium,Leadership track deferred,,,https://ca.linkedin.com/jobs/view/4452740278
2026-08-13,Best Buy Canada,SEO,SEO Specialist,full-time,LinkedIn,skipped_low_fit,,low,5+ yrs eCommerce,,,https://ca.linkedin.com/jobs/view/4452919081
2026-08-15,Pagnotta Inc.,Warehouse,Yard Laborer Nisku,full-time,JazzHR,ready_to_submit,,medium,24548 Twp Rd 502 Nisku; $20-26/hr; Mon-Fri early,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DQ,https://ca.linkedin.com/jobs/view/4454303324
2026-08-15,Sherwood Steel,Warehouse,Shipping Assistant 84 Ave,full-time,LinkedIn,ready_to_submit,,medium,3303 84 Ave NW T6P; ~10-15 min; BOL/carrier stretch,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DR,https://ca.linkedin.com/jobs/view/4453702783
2026-08-15,Fountain Tire,Warehouse,Inventory Coordinator Leduc,full-time,LinkedIn,ready_to_submit,,medium,7126 Sparrow Dr Leduc; $45-50k; company forklift training,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DS,https://ca.linkedin.com/jobs/view/4453793124
2026-08-15,EPCOR,Utilities Marketing,Advisor Marketing Operations,full-time,LinkedIn,ready_to_submit,,high,Fit ~62; Edmonton temp 11 mo; $49.44/hr; degree honesty,cv/main_epcor.pdf,cover_letters/cover_epcor_advisor_marketing_operations.pdf,https://ca.linkedin.com/jobs/view/4454815342
2026-08-15,Cintas Canada,Warehouse,Loader Unloader 2nd Shift,full-time,LinkedIn,skipped_distance,,medium,17811 116 Ave NW west plant,,,https://ca.linkedin.com/jobs/view/4454597138
2026-08-15,Finning,Warehouse,Warehouse Person 7x7 Dayshift,full-time,LinkedIn,skipped_distance,,medium,West Edmonton warehouse,,,https://ca.linkedin.com/jobs/view/4451916081
2026-08-15,Mars / Champion Petfoods,Warehouse,Warehouse Technician Acheson,full-time,LinkedIn,skipped_distance,,low,Acheson west,,,https://ca.linkedin.com/jobs/view/4453731720
2026-08-15,Hexion Inc.,Warehouse,Loadout Operator,full-time,LinkedIn,skipped_distance,,low,12621 156 St NW,,,https://ca.linkedin.com/jobs/view/4420143665
2026-08-15,Bird Construction,Warehouse,Tools Coordinator Sturgeon,full-time,LinkedIn,skipped_distance,,medium,Sturgeon County NW,,,https://ca.linkedin.com/jobs/view/4427163889
2026-08-15,Flowserve Corporation,Warehouse,Coordinator Shipping Office,full-time,LinkedIn,skipped_low_fit,,medium,Degree + lead stretch,,,https://ca.linkedin.com/jobs/view/4451287412
2026-08-15,Thermon,Warehouse,Shipping Receiving Clerk,full-time,LinkedIn,skipped_closed,,medium,5918 Roper Rd ideal but applicant pool closed signal,,,https://ca.linkedin.com/jobs/view/4450862887
2026-08-15,Pacesetter Homes Edmonton,Homebuilding,AI and Digital Marketing Specialist,full-time,LinkedIn,skipped_duplicate,,high,Re-post of submitted 2026-07-22; finish ADP if open,,,https://ca.linkedin.com/jobs/view/4454328949
2026-08-15,Brand Vision,SEO,Search Engine Optimization Specialist,full-time,LinkedIn,skipped_location,,medium,Toronto in-office required,,,https://ca.linkedin.com/jobs/view/4454036952
2026-08-15,RE/MAX Hallmark,Marketing AI,Marketing and AI Specialist,full-time,LinkedIn,skipped_location,,medium,Toronto on-site $60-65k,,,https://ca.linkedin.com/jobs/view/4453249170
2026-08-15,TAC Security,Digital Marketing,Digital Marketing Manager,contract,LinkedIn,skipped_location,,medium,Toronto listing,,,https://ca.linkedin.com/jobs/view/4454551808
2026-08-15,KAIRALI REALTY INC,Social Media,Manager Social Media and Web,full-time,LinkedIn,skipped_location,,low,Brampton JD despite Edmonton label,,,https://ca.linkedin.com/jobs/view/4449086285
2026-08-15,Stripe,AI Marketing,Forward Deployed AI Accelerator Marketing,full-time,LinkedIn,skipped_low_fit,,low,Fit ~50; enterprise agent-build bar,,,https://ca.linkedin.com/jobs/view/4454556305
2026-08-15,Parallels,SEO,Senior Manager SEO and GEO,full-time,LinkedIn,skipped_low_fit,,low,6+ yrs senior manager,,,https://ca.linkedin.com/jobs/view/4429435370
2026-08-15,Pilothouse Digital,Ecommerce,Ecommerce Strategist,full-time,LinkedIn,skipped_low_fit,,medium,Fit ~52; 5+ yrs DTC agency portfolio,,,https://ca.linkedin.com/jobs/view/4453344431
2026-08-15,O2E Brands,Paid Search,Paid Search Analyst,full-time,LinkedIn,skipped_location,,medium,Vancouver; $70-80k,,,https://ca.linkedin.com/jobs/view/4438018303
2026-08-18,Rexel Canada / Westburne,Electrical Distribution,Warehouse Clerk (Edmonton South),full-time,LinkedIn / Westburne careers,ready_to_submit,,high,5735 67 St NW T6B 0B4 ~5-10 min; load/unload + BOL/AS400; forklift asset,cv/main_local_edmonton.pdf,,https://ca.linkedin.com/jobs/view/4455342673
2026-08-18,Mercedes-Benz Heritage Valley (AutoCanada),Automotive,Shipper/Receiver,full-time,AutoCanada careers,ready_to_submit,,high,2120 103A St SW T6W 2P6; parts dock; req 16986; Audi Fixed Ops transfer,cv/main_local_edmonton.pdf,,https://www.autocan.ca/careers
2026-08-18,Labatt Breweries of Canada,Manufacturing,Forklift Operator,full-time,LinkedIn,ready_to_submit,,medium,10119 45 Ave NW T6E; $19.85/hr; forklift exp preferred stretch; shift work,cv/main_local_edmonton.pdf,,https://ca.linkedin.com/jobs/view/4455506327
2026-08-18,Marketbridge,Marketing Agency,"Specialist, SEM",full-time,LinkedIn,ready_to_submit,,high,Remote Canada EST; CAD $60-80k; Google Ads cert match; Microsoft Ads still growing; fit ~72,cv/main_marketbridge.pdf,cover_letters/cover_marketbridge_specialist_sem.pdf,https://ca.linkedin.com/jobs/view/4454293759
2026-08-18,Uline,,Warehouse Associate Edmonton/St Albert,full-time,LinkedIn,skipped_distance,,medium,25 Richardson Dr St Albert NW,,,
2026-08-18,Blacksmith Agency,,Account Strategist SEO Remote,full-time,LinkedIn,skipped_low_fit,,medium,4-7 yrs senior PPC+SEO oversight ~48,,,
2026-08-18,Trackunit,,Lead Digital Marketing Manager,full-time,LinkedIn,skipped_location,,low,London ON senior lead,,,
2026-08-18,AutoCanada,,Regional Marketing Manager ACX,full-time,LinkedIn,skipped_low_fit,,medium,RMM stretch ~55; Media Performance already drafted,,,
2026-08-18,Sweat Pants Agency,,Media Buyer Creative Strategist,full-time,LinkedIn,skipped_pay,,medium,OTE may start under CAD $60k,,,
2026-08-18,POD Marketing Inc.,,Paid Media Strategist,full-time,LinkedIn,skipped_location,,medium,Calgary,,,
2026-08-18,Snore MD,,Referral Marketing BD Specialist,full-time,LinkedIn,skipped_low_fit,,low,Healthcare referral BD ~42,,,
2026-08-18,Later,,Paid Media Specialist,full-time,LinkedIn,skipped_location,,medium,Vancouver,,,
2026-08-20,Echelon Supply and Service,Industrial Distribution,Warehouse Associate,full-time,LinkedIn,ready_to_submit,,high,8440 Roper Rd T6E 6W4 ~8-12 min; UPS + hose assembly; lift 50 lbs,cv/main_local_edmonton.pdf,,https://ca.linkedin.com/jobs/view/4455687594
2026-08-20,Surepoint,Industrial Contractor,Shipper/Receiver,full-time,LinkedIn,ready_to_submit,,high,700 15 Ave Nisku T9E 7S2; Class 5 + abstract; forklift asset,cv/main_local_edmonton.pdf,,https://ca.linkedin.com/jobs/view/4456350443
2026-08-20,Allegion Canada,Manufacturing Distribution,Warehouse Worker,full-time,LinkedIn,ready_to_submit,,high,5136 75 St NW T6E 6W2; pick/pack/ship/receive; CAD $45-65k,cv/main_local_edmonton.pdf,,https://ca.linkedin.com/jobs/view/4455773151
2026-08-20,Jobgether (partner),Marketing Agency,Google Ads Manager,full-time,LinkedIn,ready_to_submit,,high,Remote Canada EST; Google Ads cert required match; Display/YouTube still growing; fit ~74; confirm >=60k,cv/main_jobgether_google_ads.pdf,cover_letters/cover_jobgether_google_ads_manager.pdf,https://ca.linkedin.com/jobs/view/4454245279
2026-08-20,E.B. Horsman & Son,,Material Handler Warehouse,full-time,LinkedIn,skipped_distance,,medium,11767 186 St NW,,,https://ca.linkedin.com/jobs/view/4455428104
2026-08-20,Resolver / Kroll,,Senior Performance Marketing Specialist,full-time,LinkedIn,skipped_location,,medium,Toronto hybrid $85-105k,,,https://ca.linkedin.com/jobs/view/4452860626
2026-08-20,Executrade client,,Marketing Generalist,full-time,LinkedIn,skipped_low_fit,,medium,Adobe Commerce/Klaviyo lead ~58,,,https://ca.linkedin.com/jobs/view/4454773771
2026-08-20,SimplyAsk.ai,,Marketing Specialist Brand & Demand,full-time,LinkedIn,skipped_low_fit,,medium,HubSpot/Figma ~58,,,https://ca.linkedin.com/jobs/view/4455442122
2026-08-21,Allredi,Warehouse,General Laborer,full-time,LinkedIn,ready_to_submit,,medium,Leduc 6602 45 St; ~15-20 min,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DZ,https://ca.linkedin.com/jobs/view/4456404154
2026-08-21,Go Auto / Go Kia South,Automotive Retail,Parts Advisor,full-time,email,ready_to_submit,,high,3030 Gateway Blvd; mailto careers@goauto.ca,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#EA,https://ca.linkedin.com/jobs/view/4457048031
2026-08-21,Traction / UAP,Parts Warehouse,Heavy Vehicle Parts Specialist,full-time,LinkedIn,ready_to_submit,,medium,3404 78 Ave NW; product knowledge stretch,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#EB,https://ca.linkedin.com/jobs/view/4456384949
2026-08-21,BlueTuskr,Marketing Agency,Search Advertising Specialist (E-Commerce),full-time,LinkedIn,ready_to_submit,,high,Remote; Google Ads match; Shopping/PMax still growing; fit ~72; confirm >=60k,cv/main_bluetuskr.pdf,cover_letters/cover_bluetuskr_search_advertising_specialist.pdf,https://ca.linkedin.com/jobs/view/4455285321
2026-08-21,ZayZoon,Fintech SaaS,GTM Automation Specialist I,full-time,LinkedIn,ready_to_submit,,medium,Remote; CA$94-135k; GHL+Claude match; HubSpot depth growing; fit ~64,cv/main_zayzoon.pdf,cover_letters/cover_zayzoon_gtm_automation_specialist.pdf,https://ca.linkedin.com/jobs/view/4456758465
2026-08-21,BIS Safety Software,,Website Performance Manager,full-time,LinkedIn,skipped_low_fit,,medium,5+ yrs web ownership + team lead ~55,,,https://ca.linkedin.com/jobs/view/4457025623
2026-08-21,Saatchi & Saatchi Canada,,SEO Specialist,full-time,LinkedIn,skipped_pay,,medium,$50k pay floor Toronto,,,https://ca.linkedin.com/jobs/view/4456045841
2026-08-21,Thorpe Specialty Services,,Warehouse Associate,full-time,LinkedIn,skipped_distance,,medium,16010 118 Ave NW,,,https://ca.linkedin.com/jobs/view/4453822975
2026-08-21,Perma Corp,,Labourer Afternoon/Evening,full-time,LinkedIn,skipped_distance,,medium,14646 112 Ave NW,,,https://ca.linkedin.com/jobs/view/4457073252
2026-08-21,TK Elevator,,Warehouse Representative / Driver,full-time,LinkedIn,skipped_distance,,medium,10230 176 St NW,,,https://ca.linkedin.com/jobs/view/4454797080
2026-08-21,Ryder System,,Material Handler Day Shift,full-time,LinkedIn,skipped_distance,,low,FIFO Fort Hills,,,https://ca.linkedin.com/jobs/view/4456094063
2026-08-21,Blacksmith Agency,,SEO Strategist,full-time,LinkedIn,skipped_low_fit,,low,senior oversee specialists,,,https://ca.linkedin.com/jobs/view/4457064338
2026-08-21,KOHO,,Performance Marketing Manager,full-time,LinkedIn,skipped_low_fit,,low,5+ yrs senior,,,https://ca.linkedin.com/jobs/view/4424148479
2026-08-22,AutoCanada / Capital Chrysler,Automotive Retail,Wholesale Parts Advisor,full-time,LinkedIn,ready_to_submit,,high,1311 101 St SW T6X 1A1 ~10-15 min; Audi Fixed Ops transfer,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#EC,https://ca.linkedin.com/jobs/view/4434167225
2026-08-22,Sureway Construction Group,Heavy Construction,Shop Labourer Heavy Equipment Shop,full-time,LinkedIn,ready_to_submit,,high,9175 14 St NW T6P ~15-20 min; shop cleanup load/unload,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#ED,https://ca.linkedin.com/jobs/view/4456621632
2026-08-22,FedEx Canada,Logistics,Package Handler Non-Driver PT,part-time,LinkedIn,ready_to_submit,,high,6364 50 St NW T6B 2N7 ~10-15 min; $21/hr early AM,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#EE,https://ca.linkedin.com/jobs/view/4455978945
2026-08-22,Level Agency,Marketing Agency,Paid Media Manager,full-time,LinkedIn,ready_to_submit,,high,Remote US/CA; CAD $80-115k; Google+Meta match; DV360 depth growing; fit ~74,cv/main_level_agency.pdf,cover_letters/cover_level_agency_paid_media_manager.pdf,https://ca.linkedin.com/jobs/view/4429116239
2026-08-22,Jobgether (partner),Marketing Agency,Paid Media Specialist (Meta),full-time,LinkedIn,ready_to_submit,,high,Remote Canada; Meta Ads match; Blueprint still growing; fit ~70; confirm >=60k,cv/main_jobgether_meta_paid.pdf,cover_letters/cover_jobgether_meta_paid_media_specialist.pdf,https://ca.linkedin.com/jobs/view/4454757637
2026-08-22,Richards Packaging Inc.,,Shipper & Receiver,full-time,LinkedIn,skipped_distance,,medium,11420 163 St NW,,,https://ca.linkedin.com/jobs/view/4456272951
2026-08-22,Grainger Canada,,Warehouse Associate,full-time,LinkedIn,skipped_distance,,medium,DC / 167 St NW pattern,,,https://ca.linkedin.com/jobs/view/4457375584
2026-08-22,Manulift,,Parts Specialist External Customer Support,full-time,LinkedIn,skipped_distance,,medium,15730 118 Ave NW,,,https://ca.linkedin.com/jobs/view/4455944076
2026-08-22,Finning,,Warehouse Person 7x7 Dayshift,full-time,LinkedIn,skipped_distance,,medium,West Edmonton 170 St,,,https://ca.linkedin.com/jobs/view/4456296585
2026-08-22,SimplyPHP,,Growth Marketing Lead,full-time,LinkedIn,skipped_low_fit,,low,6+ yrs digital / 5+ yrs paid ~50,,,https://ca.linkedin.com/jobs/view/4454794376
2026-08-22,EverCommerce / Joist,,Growth Marketing Manager EverPro,full-time,LinkedIn,skipped_low_fit,,low,strategic multi-million oversight ~52,,,https://ca.linkedin.com/jobs/view/4454833173
2026-08-22,LawDepot,,AI and Analytics Specialist Digital Marketing,full-time,LinkedIn,skipped_low_fit,,low,re-post of prior ~55 scripting/degree skip,,,https://ca.linkedin.com/jobs/view/4454677331
2026-08-22,BSI,,Marketing Coordinator,full-time,LinkedIn,skipped_low_fit,,low,bilingual FR required,,,https://ca.linkedin.com/jobs/view/4451905435
2026-08-23,Hercules Crane & Lifting Supplies,Industrial Supply,Shipper/Receiver,full-time,LinkedIn,ready_to_submit,,high,5303 75 St NW T6E 5S5 ~10-15 min; $19-21/hr Mon-Fri 8-5,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#EF,https://ca.linkedin.com/jobs/view/4442172759
2026-08-23,The Home Depot Canada,Retail Distribution,Order Picker Full Time South Common 7065,full-time,LinkedIn,ready_to_submit,,high,2020 101 St South Common ~10-15 min; pick/pack/stage,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#EG,https://ca.linkedin.com/jobs/view/4456800500
2026-08-23,The Home Depot Canada,Retail Distribution,Overnight Freight Associate Full Time South Common 7065,full-time,LinkedIn,ready_to_submit,,high,2020 101 St South Common overnight freight stock,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#EH,https://ca.linkedin.com/jobs/view/4456683545
2026-08-23,Auto Parts Authority,Automotive Retail,Auto Parts Counter Sales,full-time,LinkedIn,ready_to_submit,,high,3643 99 St NW T6E 6K5 ~8-12 min; Audi Fixed Ops transfer,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#EI,https://ca.linkedin.com/jobs/view/4453254507
2026-08-23,RONA,Home Improvement,Yard Associate Leduc,full-time,LinkedIn,ready_to_submit,,high,5202 Discovery Way Leduc T9E 0B2 ~15-20 min; yard/material handling,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#EJ,https://ca.linkedin.com/jobs/view/4457863307
2026-08-23,Propellic,Marketing Agency,Paid Media Manager,full-time,LinkedIn,ready_to_submit,,high,Remote US/CA; Google+Meta+AI match; travel vertical stretch; fit ~72; confirm >=60k,cv/main_propellic.pdf,cover_letters/cover_propellic_paid_media_manager.pdf,https://ca.linkedin.com/jobs/view/4455480764
2026-08-23,Jobgether (partner),Marketing Agency,SEO Strategist,full-time,LinkedIn,ready_to_submit,,high,Remote Canada; client SEO match; B2B SaaS book still growing; fit ~61; confirm >=60k,cv/main_jobgether_seo_strategist.pdf,cover_letters/cover_jobgether_seo_strategist.pdf,https://ca.linkedin.com/jobs/view/4456255158
2026-08-23,Finning,,Warehouse Person 7x7 Dayshift twin,full-time,LinkedIn,skipped_distance,,medium,West Edmonton 170 St pattern,,,https://ca.linkedin.com/jobs/view/4456287668
2026-08-23,Wausau Supply / ChamClad,,Packaging Staff 2nd Shift,full-time,LinkedIn,skipped_distance,,medium,10235 184 St / 12810 170 St NW,,,https://ca.linkedin.com/jobs/view/4446534018
